hwmurdoch$3237,3237,"murdoch",NN,"['x1']","--","murdoch%1:18:00:|iris_murdoch%1:18:00:|dame_jean_iris_murdoch%1:18:00:","[murdoch%1:18:00:|iris_murdoch%1:18:00:|dame_jean_iris_murdoch%1:18:00:]murdoch:NN(x1) -> british:JJ(x1) [writer%1<>writer%1:18:00:]writer:NN(x1) [know%2|known%3<>known%3:00:00:]know:VB(e1,x3,x1) [primarily%4<>primarily%4:02:01:]primarily:RB(x2) for:IN(e1,x2) [novel%1<>novel%1:10:00:]novel:NN(x2)"
hwpercy$3238,3238,"percy",NN,"['x1']","--","percy%1:18:01:|walker_percy%1:18:00:","[percy%1:18:01:|walker_percy%1:18:00:]percy:NN(x1) -> united:NN(x1) state:NN(x2) [writer%1<>writer%1:18:00:]writer:NN(x3) [novel%1<>novel%1:10:00:]novel:NN(x4) [explore%2<>explore%2:31:00:]explore:VB(e1,x6,x4) [human%1|human%3<>human%3:00:00:]human:JJ(x5) [alienation%1<>alienation%1:12:00:]alienation:NN(x5)"
hwperry_mason$3239,3239,"perry_mason",NN,"['x1']","--","perry_mason%1:18:00:","[perry_mason%1:18:00:]perry_mason:NN(x1) -> [fictional%3<>fictional%3:00:00:unreal:00]fictional:JJ(x1) [detective%1<>detective%1:18:01:]detective:NN(x1) in:IN(e0,x2) [novel%1<>novel%1:10:00:]novel:NN(x2) by:IN(x2,x3) erle_stanley_gardner:NN(x3)"
hwporter$3240,3240,"porter",NN,"['x1']","--","porter%1:18:05:|katherine_anne_porter%1:18:00:","[porter%1:18:05:|katherine_anne_porter%1:18:00:]porter:NN(x1) -> united:NN(x1) state:NN(x2) [writer%1<>writer%1:18:00:]writer:NN(x3) of:IN(x1,x6) [novel%1<>novel%1:10:00:]novel:NN(x4) and:CC(x6,x4,x5) [short%1|short%2|short%3|short%4<>short_story%1:10:00:]short:JJ(x6) [storey%1|story%1<>]story:NN(x5)"
hwpynchon$3241,3241,"pynchon",NN,"['x1']","--","pynchon%1:18:00:|thomas_pynchon%1:18:00:","[pynchon%1:18:00:|thomas_pynchon%1:18:00:]pynchon:NN(x1) -> united:NN(x1) state:NN(x2) [writer%1<>writer%1:18:00:]writer:NN(x3) of:IN(x1,x4) [pessimistic%3<>pessimistic%3:00:00:]pessimistic:JJ(x4) [novel%1<>novel%1:10:00:]novel:NN(x4) [about%3|about%4<>]about:IN(x4,x5) [life%1<>]life:NN(x5) in:IN(x5,x6) [technologically%4<>technologically%4:02:00:]technologically:RB(x6) [advance%2|advanced%3<>]advanced:JJ(x6) [society%1<>society%1:14:00:]society:NN(x6)"
hwrand$3242,3242,"rand",NN,"['x1']","--","rand%1:18:00:|ayn_rand%1:18:00:","[rand%1:18:00:|ayn_rand%1:18:00:]rand:NN(x1) -> united:NN(x1) state:NN(x2) [writer%1<>writer%1:18:00:]writer:NN(x3) [note%2|noted%3<>note%2:32:00:]note:VB(e1,x9,x1) for:IN(e1,x8) [polemical%3<>polemical%3:00:00:controversial:00]polemical:JJ(x6) [novel%1<>novel%1:10:00:]novel:NN(x4) and:CC(x8,x4,x5) [political%3<>]political:JJ(x7) [conservativism%1<>conservativism%1:09:00:]conservativism:NN(x5)"
hwraskolnikov$3243,3243,"raskolnikov",NN,"['x1']","--","raskolnikov%1:18:00:|rodya_raskolnikov%1:18:00:","[raskolnikov%1:18:00:|rodya_raskolnikov%1:18:00:]raskolnikov:NN(x1) -> [fictional%3<>fictional_character%1:18:00:]fictional:JJ(x1) [character%1|character%2<>]character:NN(x1) in:IN(x1,x2) dostoevsky:NN(x2) [novel%1|novel%3<>novel%1:10:00:]novel:NN(x3) crime:NN(x4) and:CC(x6,x4,x5) punishment:NN(x5)"
hwroberts$3244,3244,"roberts",NN,"['x1']","--","roberts%1:18:01:|kenneth_roberts%1:18:00:","[roberts%1:18:01:|kenneth_roberts%1:18:00:]roberts:NN(x1) -> united:NN(x1) state:NN(x2) [writer%1<>writer%1:18:00:]writer:NN(x3) [remember%2<>]remember:VB(e1,x6,x1) for:IN(e1,x4) [historical%3<>historical%3:00:00:past:00]historical:JJ(x4) [novel%1<>novel%1:10:00:]novel:NN(x4) [about%3|about%4<>]about:IN(x4,x5) [colonial%1|colonial%3<>colonial%3:01:00:]colonial:JJ(x5) america:NN(x5)"
hwrobinson_crusoe$3245,3245,"robinson_crusoe",NN,"['x1']","--","robinson_crusoe%1:18:00:","[robinson_crusoe%1:18:00:]robinson_crusoe:NN(x1) -> [hero%1<>hero%1:09:00:]hero:NN(x1) of:IN(x1,x2) daniel:NN(x2) defoe:NN(x3) [novel%1|novel%3<>novel%1:10:00:]novel:NN(x4) [about%3|about%4<>]about:IN(x1,x5) shipwrecked:JJ(x5) english:JJ(x5) [sailor%1<>sailor%1:18:00:]sailor:NN(x5) [survive%2<>survive%2:42:01:]survive:VB(e1,x5,x26) on:IN(e1,x6) [small%1|small%3|small%4<>small%3:00:00:]small:JJ(x6) [tropical%3<>]tropical:JJ(x6) [island%1<>island%1:17:00:]island:NN(x6)"
hwroth$3246,3246,"roth",NN,"['x1']","--","roth%1:18:00:|philip_roth%1:18:00:|philip_milton_roth%1:18:00:","[roth%1:18:00:|philip_roth%1:18:00:|philip_milton_roth%1:18:00:]roth:NN(x1) -> united:NN(x1) state:NN(x2) [writer%1<>writer%1:18:00:]writer:NN(x3) [novel%1<>novel%1:10:00:]novel:NN(x4) [portray%2<>]portray:VB(e1,x4,x5) [middle-class%3<>middle-class%3:00:00:]middle-class:JJ(x5) jewish:JJ(x5) [life%1<>]life:NN(x5)"
hwrushdie$3247,3247,"rushdie",NN,"['x1']","--","rushdie%1:18:00:|salman_rushdie%1:18:00:|ahmed_salman_rushdie%1:18:00:","[rushdie%1:18:00:|salman_rushdie%1:18:00:|ahmed_salman_rushdie%1:18:00:]rushdie:NN(x1) -> british:JJ(x1) [writer%1<>writer%1:18:00:]writer:NN(x1) of:IN(x1,x2) [novel%1<>novel%1:10:00:]novel:NN(x2) [i%1|be%2<>]be:VB(e1,x1,x4) [bear%2|born%3<>]born:JJ(x4) in:IN(x4,x3) india:NN(x3)"
hwscott$3248,3248,"scott",NN,"['x1']","--","scott%1:18:01:|walter_scott%1:18:00:|sir_walter_scott%1:18:00:","[scott%1:18:01:|walter_scott%1:18:00:|sir_walter_scott%1:18:00:]scott:NN(x1) -> british:JJ(x1) [author%1|author%2<>author%1:18:00:]author:NN(x1) of:IN(x1,x4) [historical%3<>historical%3:00:00:past:00]historical:JJ(x4) [novel%1<>novel%1:10:00:]novel:NN(x2) and:CC(x4,x2,x3) [ballad%1<>ballad%1:10:00:]ballad:NN(x3)"
hwselznick$3249,3249,"selznick",NN,"['x1']","--","selznick%1:18:00:|david_o._selznick%1:18:00:|david_oliver_selznick%1:18:00:","[selznick%1:18:00:|david_o._selznick%1:18:00:|david_oliver_selznick%1:18:00:]selznick:NN(x1) -> united:NN(x1) state:NN(x2) [filmmaker%1<>filmmaker%1:18:00:]filmmaker:NN(x3) [note%2|noted%3<>note%2:32:00:]note:VB(e1,x7,x1) for:IN(e1,x4) [film%1|film%2<>film%1:10:01:]film:NN(x4) [adaptation%1<>adaptation%1:10:00:]adaptation:NN(x5) of:IN(x1,x6) [popular%3<>]popular:JJ(x6) [novel%1<>novel%1:10:00:]novel:NN(x6)"
hwsimenon$3250,3250,"simenon",NN,"['x1']","--","simenon%1:18:00:|georges_simenon%1:18:00:|georges_joseph_christian_simenon%1:18:00:","[simenon%1:18:00:|georges_simenon%1:18:00:|georges_joseph_christian_simenon%1:18:00:]simenon:NN(x1) -> french:JJ(x1) [writer%1<>writer%1:18:00:]writer:NN(x1) [best%1|best%2|best%3|good%3|well%3|best%4|well%4<>best-known%3:00:00:known:00]best:RB(e1) [know%2|known%3<>]know:VB(e1,x6,x1) for:IN(e1,x2) [detective%1<>detective_novel%1:10:00:]detective:NN(x2) [novel%1<>]novel:NN(x3) [feature%2<>feature%2:42:00:]feature:VB(e2,x2,x4) inspector:NN(x4) maigret:NN(x5)"
hwsimon_legree$3251,3251,"simon_legree",NN,"['x1']","--","simon_legree%1:18:00:","[simon_legree%1:18:00:]simon_legree:NN(x1) -> [cruel%3<>cruel%3:00:01:inhumane:00]cruel:JJ(x1) [slave%1|slave%2<>slave_dealer%1:18:00:]slave:NN(x1) [dealer%1<>]dealer:NN(x2) in:IN(x1,x3) anti-slavery:JJ(x3) [novel%1|novel%3<>novel%1:10:00:]novel:NN(x3) by:IN(x3,x4) harriet_beecher_stowe:NN(x4)"
hwsinclair$3252,3252,"sinclair",NN,"['x1']","--","sinclair%1:18:01:|upton_sinclair%1:18:00:|upton_beall_sinclair%1:18:00:","[sinclair%1:18:01:|upton_sinclair%1:18:00:|upton_beall_sinclair%1:18:00:]sinclair:NN(x1) -> united:NN(x1) state:NN(x2) [writer%1<>writer%1:18:00:]writer:NN(x3) [novel%1<>novel%1:10:00:]novel:NN(x4) [argue%2<>argue%2:32:02:]argue:VB(e1,x4,x26) for:IN(e1,x5) [social%1|social%3<>social%3:01:00:]social:JJ(x5) [reform%1|reform%2<>reform%1:04:00:]reform:NN(x5)"
hwsinger$3253,3253,"singer",NN,"['x1']","--","singer%1:18:01:|isaac_bashevis_singer%1:18:00:","[singer%1:18:01:|isaac_bashevis_singer%1:18:00:]singer:NN(x1) -> united:NN(x1) state:NN(x2) [writer%1<>writer%1:18:00:]writer:NN(x3) of:IN(x1,x6) yiddish:JJ(x6) [storey%1|story%1<>story%1:10:00:]story:NN(x4) and:CC(x6,x4,x5) [novel%1<>novel%1:10:00:]novel:NN(x5)"
hwsmollett$3254,3254,"smollett",NN,"['x1']","--","smollett%1:18:00:|tobias_smollett%1:18:00:|tobias_george_smollett%1:18:00:","[smollett%1:18:00:|tobias_smollett%1:18:00:|tobias_george_smollett%1:18:00:]smollett:NN(x1) -> scottish:JJ(x1) [writer%1<>writer%1:18:00:]writer:NN(x1) of:IN(x1,x4) nn(x4,x2,x3) [adventure%1|adventure%2<>adventure%1:04:00:]adventure:NN(x2) [novel%1<>novel%1:10:00:]novel:NN(x3)"
hwsnow$3255,3255,"snow",NN,"['x1']","--","snow%1:18:00:|c._p._snow%1:18:00:|charles_percy_snow%1:18:00:|baron_snow_of_leicester%1:18:00:","[snow%1:18:00:|c._p._snow%1:18:00:|charles_percy_snow%1:18:00:|baron_snow_of_leicester%1:18:00:]snow:NN(x1) -> english:NN(x1) [writer%1<>writer%1:18:00:]writer:NN(x2) of:IN(x1,x3) [novel%1<>novel%1:10:00:]novel:NN(x3) [about%3|about%4<>]about:IN(x3,x4) [moral%1|moral%3<>]moral:JJ(x4) [dilemma%1<>dilemma%1:09:00:]dilemma:NN(x4) in:IN(x4,x5) [academe%1<>academe%1:14:00:]academe:NN(x5)"
hwsolzhenitsyn$3256,3256,"solzhenitsyn",NN,"['x1']","--","solzhenitsyn%1:18:00:|alexander_isayevich_solzhenitsyn%1:18:00:|aleksandr_solzhenitsyn%1:18:00:|aleksandr_i._solzhenitsyn%1:18:00:","[solzhenitsyn%1:18:00:|alexander_isayevich_solzhenitsyn%1:18:00:|aleksandr_solzhenitsyn%1:18:00:|aleksandr_i._solzhenitsyn%1:18:00:]solzhenitsyn:NN(x1) -> soviet:NN(x2) [writer%1<>writer%1:18:00:]writer:NN(x3) and:CC(x1,x2,x4) [political%3<>political_dissident%1:18:00:]political:JJ(x4) [dissident%1|dissident%3<>]dissident:NN(x4) [novel%1<>novel%1:10:00:]novel:NN(x5) [expose%2|exposed%3<>expose%2:32:01:]expose:VB(e1,x5,x6) [brutality%1<>brutality%1:07:00:]brutality:NN(x6) of:IN(x6,x7) soviet:NN(x7) [labor%1|labor%2<>]labor:NN(x8) [camp%1|camp%2<>]camp:NN(x9)"
hwspark$3257,3257,"spark",VB,"['e1', 'x4']","--","spark%1:18:00:|muriel_spark%1:18:00:|dame_muriel_spark%1:18:00:|muriel_sarah_spark%1:18:00:","[spark%1:18:00:|muriel_spark%1:18:00:|dame_muriel_spark%1:18:00:|muriel_sarah_spark%1:18:00:]spark:VB(e1,x4) -> scottish:NN(x1) [writer%1<>writer%1:18:00:]writer:NN(x2) of:IN(x1,x3) [satirical%3<>satirical%3:00:00:sarcastic:00]satirical:JJ(x3) [novel%1<>novel%1:10:00:]novel:NN(x3)"
hwspillane$3258,3258,"spillane",NN,"['x1']","--","spillane%1:18:00:|mickey_spillane%1:18:00:|frank_morrison_spillane%1:18:00:","[spillane%1:18:00:|mickey_spillane%1:18:00:|frank_morrison_spillane%1:18:00:]spillane:NN(x1) -> united:NN(x1) state:NN(x2) [writer%1<>writer%1:18:00:]writer:NN(x3) of:IN(x1,x4) [popular%3<>]popular:JJ(x4) [detective%1<>detective_novel%1:10:00:]detective:NN(x4) [novel%1<>]novel:NN(x5)"
hwsteinbeck$3259,3259,"steinbeck",NN,"['x1']","--","steinbeck%1:18:00:|john_steinbeck%1:18:00:|john_ernst_steinbeck%1:18:00:","[steinbeck%1:18:00:|john_steinbeck%1:18:00:|john_ernst_steinbeck%1:18:00:]steinbeck:NN(x1) -> united:NN(x1) state:NN(x2) [writer%1<>writer%1:18:00:]writer:NN(x3) [note%2|noted%3<>note%2:32:00:]note:VB(e1,x6,x1) for:IN(e1,x4) [novel%1<>novel%1:10:00:]novel:NN(x4) [about%3|about%4<>]about:IN(x4,x5) [agricultural%3<>agricultural%3:00:00:rural:00]agricultural:JJ(x5) [worker%1<>worker%1:18:00:]worker:NN(x5)"
hwstendhal$3260,3260,"stendhal",NN,"['x1']","--","stendhal%1:18:00:|marie_henri_beyle%1:18:00:","[stendhal%1:18:00:|marie_henri_beyle%1:18:00:]stendhal:NN(x1) -> french:JJ(x1) [writer%1<>writer%1:18:00:]writer:NN(x1) [novel%1<>novel%1:10:00:]novel:NN(x2) [be%2<>]be:VB(e1,x2,e2) [first%1|first%3|first%4<>]first:JJ(x5) to:IN(e1,e2) [feature%1|feature%2<>feature%2:42:00:]feature:VB(e2,x2,x3) [psychological%3<>psychological%3:00:00:mental:00]psychological:JJ(x3) [analysis%1<>]analysis:NN(x3) of:IN(x3,x4) [character%1|character%2<>]character:NN(x4)"
hwstoker$3261,3261,"stoker",NN,"['x1']","--","stoker%1:18:01:|bram_stoker%1:18:00:|abraham_stoker%1:18:00:","[stoker%1:18:01:|bram_stoker%1:18:00:|abraham_stoker%1:18:00:]stoker:NN(x1) -> irish:JJ(x1) [writer%1<>writer%1:18:00:]writer:NN(x1) of:IN(x1,x2) [horror%1<>horror%1:12:01:]horror:NN(x2) [novel%1|novel%3<>novel%1:10:00:]novel:NN(x3) [about%3|about%4<>]about:IN(x1,x4) dracula:NN(x4)"
hwstowe$3262,3262,"stowe",NN,"['x1']","--","stowe%1:18:00:|harriet_beecher_stowe%1:18:00:|harriet_elizabeth_beecher_stowe%1:18:00:","[stowe%1:18:00:|harriet_beecher_stowe%1:18:00:|harriet_elizabeth_beecher_stowe%1:18:00:]stowe:NN(x1) -> united:NN(x1) state:NN(x2) [writer%1<>writer%1:18:00:]writer:NN(x3) of:IN(x1,x4) [novel%1|novel%3<>novel%1:10:00:]novel:NN(x4) [about%3|about%4<>]about:IN(x4,x5) [slavery%1<>slavery%1:04:01:]slavery:NN(x5) [advance%2|advanced%3<>]advance:VB(e1,x5,x6) [abolitionist%1<>abolitionist%1:18:00:]abolitionist:NN(x6) [cause%1|cause%2<>]cause:VB(e2,x6,x26)"
hwstyron$3263,3263,"styron",NN,"['x1']","--","styron%1:18:00:|william_styron%1:18:00:","[styron%1:18:00:|william_styron%1:18:00:]styron:NN(x1) -> united:NN(x1) state:NN(x2) [writer%1<>writer%1:18:00:]writer:NN(x3) [best%1|best%2|best%3|good%3|well%3|best%4|well%4<>best-known%3:00:00:known:00]best:RB(e1) [know%2|known%3<>]know:VB(e1,x5,x1) for:IN(e1,x4) [novel%1<>novel%1:10:00:]novel:NN(x4)"
hwsue$3264,3264,"sue",VB,"['e1', 'x6']","--","sue%1:18:00:|eugene_sue%1:18:00:","[sue%1:18:00:|eugene_sue%1:18:00:]sue:VB(e1,x6) -> french:JJ(x1) [writer%1<>writer%1:18:00:]writer:NN(x1) [novel%1<>novel%1:10:00:]novel:NN(x2) [describe%2|described%3<>describe%2:32:01:]describe:VB(e3,x2,x3) [sordid%3<>sordid%3:00:00:disreputable:00]sordid:JJ(x3) [side%1|side%2|side%3<>]side:NN(x3) of:IN(x3,x4) [city%1<>city%1:15:00:]city:NN(x4) [life%1<>]life:NN(x5)"
hwsvengali$3265,3265,"svengali",NN,"['x1']","--","svengali%1:18:00:","[svengali%1:18:00:]svengali:NN(x1) -> [musician%1<>musician%1:18:01:]musician:NN(x1) in:IN(x1,x2) [novel%1|novel%3<>novel%1:10:00:]novel:NN(x2) by:IN(x2,x3) george:NN(x3) du:NN(x4) maurier:NN(x5) [control%1|control%2<>]control:VB(e1,x3,x6) trilby_s:NN(x6) [singing%1|sing%2|singe%2|singing%3<>sing%2:36:00:]sing:VB(e2,x3,x26) [hypnotically%4<>hypnotically%4:02:00:]hypnotically:RB(e2)"
hwtarzan$3266,3266,"tarzan",NN,"['x1']","--","tarzan%1:18:00:|tarzan_of_the_apes%1:18:00:","[tarzan%1:18:00:|tarzan_of_the_apes%1:18:00:]tarzan:NN(x1) -> [man%1|man%2<>man%1:18:00:]man:NN(x1) [raise%2|raised%3<>]raise:VB(e1,x2,x1) [ape%1|ape%2<>ape%1:05:00:]ape:NN(x2) [be%2<>]be:VB(e2,x1,x3) [hero%1<>hero%1:09:00:]hero:NN(x3) of:IN(x3,x4) [series%1<>]series:NN(x4) of:IN(x4,x5) [novel%1<>novel%1:10:00:]novel:NN(x5) by:IN(x5,x6) edgar_rice_burroughs:NN(x6)"
hwtobit$3267,3267,"tobit",NN,"['x1']","--","tobit%1:10:00:|book_of_tobit%1:10:00:","[tobit%1:10:00:|book_of_tobit%1:10:00:]tobit:NN(x1) -> apocryphal:JJ(x1) [book%1|book%2<>book%1:10:03:]book:NN(x1) [be%2<>]be:VB(e1,x1,x2) [popular%3<>]popular:JJ(x2) [novel%1|novel%3<>novel%1:10:00:]novel:NN(x2) for:IN(x2,x3) [several%3<>]several:JJ(x3) [century%1<>]century:NN(x3)"
hwtolstoy$3268,3268,"tolstoy",NN,"['x1']","--","tolstoy%1:18:00:|leo_tolstoy%1:18:00:|count_lev_nikolayevitch_tolstoy%1:18:00:","[tolstoy%1:18:00:|leo_tolstoy%1:18:00:|count_lev_nikolayevitch_tolstoy%1:18:00:]tolstoy:NN(x1) -> russian:JJ(x1) [author%1|author%2<>author%1:18:00:]author:NN(x1) [remember%2<>]remember:VB(e1,x3,x1) for:IN(e1,x2) two:JJ(x2) [great%1|great%3<>]great:JJ(x2) [novel%1<>novel%1:10:00:]novel:NN(x2)"
hwtom_sawyer$3269,3269,"tom_sawyer",NN,"['x1']","--","tom_sawyer%1:18:00:","[tom_sawyer%1:18:00:]tom_sawyer:NN(x1) -> nn(x1,x2,x3) [boy%1<>boy%1:18:00:]boy:NN(x2) [hero%1<>hero%1:09:00:]hero:NN(x3) of:IN(x1,x4) [novel%1|novel%3<>novel%1:10:00:]novel:NN(x4) by:IN(x4,x5) mark_twain:NN(x5)"
hwtrilby$3270,3270,"trilby",NN,"['x1']","--","trilby%1:18:00:","[trilby%1:18:00:]trilby:NN(x1) -> [singer%1<>singer%1:18:00:]singer:NN(x1) in:IN(e0,x2) [novel%1|novel%3<>novel%1:10:00:]novel:NN(x2) by:IN(x2,x3) george:NN(x3) du:NN(x4) maurier:NN(x5) [be%2<>]be:VB(e1,x3,x26) [under%3|under%4<>]under:IN(e1,x6) [control%1|control%2<>]control:NN(x6) of:IN(x6,x7) [hypnotist%1<>hypnotist%1:18:00:]hypnotist:NN(x7) svengali:NN(x8)"
hwtrollope$3271,3271,"trollope",NN,"['x1']","--","trollope%1:18:00:|anthony_trollope%1:18:00:","[trollope%1:18:00:|anthony_trollope%1:18:00:]trollope:NN(x1) -> english:NN(x1) [writer%1<>writer%1:18:00:]writer:NN(x2) of:IN(x1,x3) [novel%1<>novel%1:10:00:]novel:NN(x3)"
hwturgenev$3272,3272,"turgenev",NN,"['x1']","--","turgenev%1:18:00:|ivan_turgenev%1:18:00:|ivan_sergeevich_turgenev%1:18:00:","[turgenev%1:18:00:|ivan_turgenev%1:18:00:|ivan_sergeevich_turgenev%1:18:00:]turgenev:NN(x1) -> russian:JJ(x1) [writer%1<>writer%1:18:00:]writer:NN(x1) of:IN(x1,x5) [storey%1|story%1<>story%1:10:00:]story:NN(x2) and:CC(x5,x2,x6) [novel%1<>novel%1:10:00:]novel:NN(x3) and:CC(x6,x3,x4) [play%1|play%2<>]play:NN(x4)"
hwuncle_tom$3273,3273,"uncle_tom",NN,"['x1']","--","uncle_tom%1:18:01:","[uncle_tom%1:18:01:]uncle_tom:NN(x1) -> [servile%3<>servile%3:00:00:]servile:JJ(x1) [black%1|black%2|black%3<>black%3:00:02:]black:JJ(x1) [character%1|character%2<>]character:NN(x1) in:IN(x1,x2) [novel%1|novel%3<>novel%1:10:00:]novel:NN(x2) by:IN(x2,x3) harriet_beecher_stowe:NN(x3)"
hwvonnegut$3274,3274,"vonnegut",NN,"['x1']","--","vonnegut%1:18:00:|kurt_vonnegut%1:18:00:","[vonnegut%1:18:00:|kurt_vonnegut%1:18:00:]vonnegut:NN(x1) -> united:NN(x1) state:NN(x2) [writer%1<>writer%1:18:00:]writer:NN(x3) [novel%1<>novel%1:10:00:]novel:NN(x4) [short%1|short%2|short%3|short%4<>short_story%1:10:00:]short:JJ(x5) [storey%1|story%1<>]story:NN(x5) [are%1|be%2<>]be:VB(e1,x5,x6) [mixture%1<>mixture%1:14:00:]mixture:NN(x6) of:IN(x6,x11) [realism%1<>realism%1:14:00:]realism:NN(x7) [satire%1<>satire%1:10:00:]satire:NN(x8) and:CC(x11,x7,x8,x9,x10) [science%1<>science_fiction%1:10:00:]science:NN(x9) [fiction%1<>]fiction:NN(x10)"
hwwallace$3275,3275,"wallace",NN,"['x1']","--","wallace%1:18:01:|edgar_wallace%1:18:00:|richard_horatio_edgar_wallace%1:18:00:","[wallace%1:18:01:|edgar_wallace%1:18:00:|richard_horatio_edgar_wallace%1:18:00:]wallace:NN(x1) -> english:NN(x1) [writer%1<>writer%1:18:00:]writer:NN(x2) [note%2|noted%3<>note%2:32:00:]note:VB(e1,x5,x1) for:IN(e1,x3) [crime%1<>crime%1:04:00:]crime:NN(x3) [novel%1<>novel%1:10:00:]novel:NN(x4)"
hwward$3276,3276,"ward",NN,"['x1']","--","ward%1:18:02:|mrs._humphrey_ward%1:18:00:|mary_augusta_arnold_ward%1:18:00:","[ward%1:18:02:|mrs._humphrey_ward%1:18:00:|mary_augusta_arnold_ward%1:18:00:]ward:NN(x1) -> english:NN(x1) [writer%1<>writer%1:18:00:]writer:NN(x2) of:IN(x1,x3) [novel%1<>novel%1:10:00:]novel:NN(x3) [be%2<>]be:VB(e1,x3,x4) [active%1|active%3<>active%3:00:03:]active:JJ(x4) [opponent%1|opponent%3<>opponent%1:18:00:]opponent:NN(x4) of:IN(x4,x5) [woman%1<>woman%1:14:00:]woman:NN(x5) [suffrage%1<>suffrage%1:07:00:]suffrage:NN(x6) [movement%1<>movement%1:14:00:]movement:NN(x7)"
hwwaugh$3277,3277,"waugh",NN,"['x1']","--","waugh%1:18:00:|evelyn_waugh%1:18:00:|evelyn_arthur_saint_john_waugh%1:18:00:","[waugh%1:18:00:|evelyn_waugh%1:18:00:|evelyn_arthur_saint_john_waugh%1:18:00:]waugh:NN(x1) -> english:JJ(x1) [author%1|author%2<>author%1:18:00:]author:NN(x1) of:IN(x1,x2) [satirical%3<>satirical%3:00:00:sarcastic:00]satirical:JJ(x2) [novel%1<>novel%1:10:00:]novel:NN(x2)"
hwwells$3278,3278,"wells",NN,"['x1']","--","wells%1:18:00:|h._g._wells%1:18:00:|herbert_george_wells%1:18:00:","[wells%1:18:00:|h._g._wells%1:18:00:|herbert_george_wells%1:18:00:]wells:NN(x1) -> [prolific%3<>prolific%3:00:00:productive:00]prolific:JJ(x1) english:JJ(x1) [writer%1<>writer%1:18:00:]writer:NN(x1) [best%1|best%2|best%3|good%3|well%3|best%4|well%4<>best%4:02:01:]best:RB(e1) [know%2|known%3<>]know:VB(e1,x3,x1) for:IN(e1,x2) science-fiction:JJ(x2) [novel%1<>novel%1:10:00:]novel:NN(x2)"
hwwilson$3279,3279,"wilson",NN,"['x1']","--","wilson%1:18:09:|harriet_wilson%1:18:00:","[wilson%1:18:09:|harriet_wilson%1:18:00:]wilson:NN(x1) -> [author%1|author%2<>author%1:18:00:]author:NN(x1) of:IN(x1,x2) [first%1|first%3|first%4<>]first:JJ(x2) [novel%1|novel%3<>novel%1:10:00:]novel:NN(x2) by:IN(x2,x3) african:NN(x3) american:NN(x4) [be%2<>]be:VB(e1,x3,e2) [publish%2|published%3<>publish%2:36:01:]publish:VB(e2,x6,x3) in:IN(e2,x5) united:JJ(x5) state:NN(x5)"
hwwilson$3280,3280,"wilson",NN,"['x1']","--","wilson%1:18:08:|sir_angus_wilson%1:18:00:|angus_frank_johnstone_wilson%1:18:00:","[wilson%1:18:08:|sir_angus_wilson%1:18:00:|angus_frank_johnstone_wilson%1:18:00:]wilson:NN(x1) -> english:NN(x1) [writer%1<>writer%1:18:00:]writer:NN(x2) of:IN(x1,x5) [novel%1<>novel%1:10:00:]novel:NN(x3) and:CC(x5,x3,x4) [short%1|short%2|short%3|short%4<>short_story%1:10:00:]short:JJ(x4) [storey%1|story%1<>]story:NN(x4)"
hwwodehouse$3281,3281,"wodehouse",NN,"['x1']","--","wodehouse%1:18:00:|p._g._wodehouse%1:18:00:|pelham_grenville_wodehouse%1:18:00:","[wodehouse%1:18:00:|p._g._wodehouse%1:18:00:|pelham_grenville_wodehouse%1:18:00:]wodehouse:NN(x1) -> english:NN(x1) [writer%1<>writer%1:18:00:]writer:NN(x2) [know%2|known%3<>known%3:00:00:]know:VB(e1,x6,x1) for:IN(e1,x5) [humorous%3<>humorous%3:00:00:]humorous:JJ(x5) [novel%1<>novel%1:10:00:]novel:NN(x3) and:CC(x5,x3,x4) [storey%1|story%1<>story%1:10:00:]story:NN(x4)"
hwwolfe$3282,3282,"wolfe",NN,"['x1']","--","wolfe%1:18:00:|thomas_wolfe%1:18:00:|thomas_clayton_wolfe%1:18:00:","[wolfe%1:18:00:|thomas_wolfe%1:18:00:|thomas_clayton_wolfe%1:18:00:]wolfe:NN(x1) -> united:NN(x1) state:NN(x2) [writer%1<>writer%1:18:00:]writer:NN(x3) [best%1|best%2|best%3|good%3|well%3|best%4|well%4<>best-known%3:00:00:known:00]best:RB(e1) [know%2|known%3<>]know:VB(e1,x5,x1) for:IN(e1,x4) [autobiographical%3<>autobiographical%3:01:00:]autobiographical:JJ(x4) [novel%1<>novel%1:10:00:]novel:NN(x4)"
hwwood$3283,3283,"wood",NN,"['x1']","--","wood%1:18:01:|mrs._henry_wood%1:18:00:|ellen_price_wood%1:18:00:","[wood%1:18:01:|mrs._henry_wood%1:18:00:|ellen_price_wood%1:18:00:]wood:NN(x1) -> english:NN(x1) [writer%1<>writer%1:18:00:]writer:NN(x2) of:IN(x1,x3) [novel%1<>novel%1:10:00:]novel:NN(x3) [about%3|about%4<>]about:IN(x3,x7) [murder%1|murder%2<>murder%1:04:00:]murder:NN(x4) and:CC(x7,x4,x8) [theft%1<>theft%1:04:00:]theft:NN(x5) and:CC(x8,x5,x6) [forgery%1<>forgery%1:04:01:]forgery:NN(x6)"
